,year,County Name,county,city,particle,measurement,days_recorded,avg_val,variance,min_val,percentile_10,percentile_25,percentile_75,percentile_90,max_val
450,2025,Amador,Amador,Jackson,Ozone,Parts per million,212,0.031002877358490565,0.00010231128156782601,0.008429,0.0164059,0.022471,0.0391325,0.042905700000000005,0.052118
451,2025,Butte,Butte,Chico,Ozone,Parts per million,240,0.035599514541387024,7.80006133714249e-05,0.003444,0.0231904,0.030606500000000002,0.0415585,0.045694200000000004,0.058471
452,2025,Calaveras,Calaveras,San Andreas,Ozone,Parts per million,209,0.03260309569377991,9.427502836579863e-05,0.012294,0.020988200000000002,0.024412,0.040588,0.04592980000000001,0.056118
453,2025,Colusa,Colusa,Colusa,Ozone,Parts per million,243,0.0308470329218107,2.921491631296125e-05,0.014059,0.0237148,0.026765,0.034187999999999996,0.0372822,0.045235
454,2025,El Dorado,El Dorado,Not in a city,Ozone,Parts per million,212,0.03584997005988024,7.236051428738926e-05,0.009824,0.0248001,0.0292645,0.04210325,0.0463589,0.057588
455,2025,Fresno,Fresno,Not in a city,Ozone,Parts per million,304,0.03207529187817259,0.00013750081349792645,0.005462,0.0156706,0.024118,0.04024975,0.04785910000000001,0.060647
456,2025,Glenn,Glenn,Not in a city,Ozone,Parts per million,212,0.03215846226415094,3.2732937150228036e-05,0.017176,0.024882,0.0283235,0.035809,0.0396354,0.049235
457,2025,Humboldt,Humboldt,Eureka,Ozone,Parts per million,181,0.028859624309392266,7.129197964696132e-05,0.006294,0.018588,0.024235,0.034882,0.038941,0.045176
458,2025,Imperial,Imperial,Calexico,Ozone,Parts per million,212,0.03896063744427935,9.136418824633379e-05,0.011529,0.026647,0.032412,0.045167,0.051118,0.068118
459,2025,Inyo,Inyo,Not in a city,Ozone,Parts per million,212,0.04540536979166667,8.41532911161611e-05,0.022824,0.03444680000000001,0.0394415,0.05182375,0.057276299999999995,0.072118
460,2025,Kern,Kern,Not in a city,Ozone,Parts per million,243,0.03582689486166008,0.00013323973394858892,0.009529,0.0213176,0.028118,0.042765,0.04986240000000001,0.075235
461,2025,Kings,Kings,Hanford,Ozone,Parts per million,180,0.032340266666666666,0.00015968963577206707,0.007706,0.0136825,0.02191175,0.04322025,0.0483117,0.06125
462,2025,Los Angeles,Los Angeles,Glendora,Ozone,Parts per million,273,0.035032392691235675,0.00010003606741328043,0.0,0.0227532,0.028867,0.040941,0.047118,0.074294
463,2025,Madera,Madera,Madera,Ozone,Parts per million,120,0.025485660287081338,5.696156826384798e-05,0.010471,0.015694200000000002,0.018765,0.030529,0.0352232,0.050917
464,2025,Mariposa,Mariposa,Not in a city,Ozone,Parts per million,252,0.042837367688022286,5.389729294822672e-05,0.024059,0.033294,0.038471,0.0475,0.052294,0.063412
465,2025,Merced,Merced,Merced,Ozone,Parts per million,86,0.026447802325581395,5.5230835195759216e-05,0.0114,0.0164855,0.0204855,0.032265,0.0361765,0.04475
466,2025,Monterey,Monterey,Carmel Valley Village,Ozone,Parts per million,181,0.02940363720073665,3.4287879892119146e-05,0.012294,0.021941,0.024824,0.033765,0.0372232,0.043176
467,2025,Nevada,Nevada,Grass Valley,Ozone,Parts per million,181,0.04308816022099447,5.834961033529776e-05,0.018882,0.034,0.037412,0.049176,0.054,0.0635
468,2025,Orange,Orange,Anaheim,Ozone,Parts per million,273,0.03062778228782288,5.4928342447892675e-05,0.010824,0.0206012,0.0258385,0.03545625,0.040118,0.055588
469,2025,Placer,Placer,Auburn,Ozone,Parts per million,243,0.03533561433447099,7.419763770937586e-05,0.008412,0.024,0.029353,0.041471,0.04622330000000001,0.067118
470,2025,Riverside,Riverside,Joshua Tree National Monument,Ozone,Parts per million,273,0.04222210365853659,0.0001274751216583319,0.01,0.029059,0.034755499999999995,0.048647,0.057706,0.079471
471,2025,Sacramento,Sacramento,Arden-Arcade,Ozone,Parts per million,212,0.033054024236037934,6.11695226713529e-05,0.0068,0.0231098,0.028235,0.038294,0.042540800000000004,0.063
472,2025,San Benito,San Benito,Hollister,Ozone,Parts per million,225,0.03222030198019802,3.835297879195639e-05,0.012706,0.024176,0.02827925,0.036235,0.039806299999999996,0.050588
473,2025,San Bernardino,San Bernardino,Barstow,Ozone,Parts per million,273,0.04411358417085427,0.00016185426866279043,0.001,0.027706,0.035824,0.052176,0.060588,0.089059
474,2025,San Diego,San Diego,Pala,Ozone,Parts per million,243,0.03992818939393939,0.0002451930564070769,0.007882,0.019235000000000002,0.02680925,0.052617500000000005,0.0596765,0.080647
475,2025,San Joaquin,San Joaquin,Stockton,Ozone,Parts per million,183,0.028707388888888886,6.258358272180926e-05,0.007385,0.0165527,0.0247355,0.034529,0.0374945,0.045583
476,2025,San Luis Obispo,San Luis Obispo,El Paso de Robles (corporate name for Paso Robles),Ozone,Parts per million,273,0.03289306074461137,7.943306074859545e-05,0.002818,0.021412,0.0266765,0.0386765,0.043529,0.064235
477,2025,Santa Barbara,Santa Barbara,Santa Barbara,Ozone,Parts per million,181,0.02756379765013055,7.326007751879255e-05,0.006882,0.014412,0.02154925,0.033824,0.037647,0.050412
478,2025,Santa Cruz,Santa Cruz,Live Oak,Ozone,Parts per million,181,0.02786649171270718,3.395582851798648e-05,0.015412,0.020529,0.024059,0.031824,0.036059,0.041882
479,2025,Shasta,Shasta,Redding,Ozone,Parts per million,225,0.03613200200803213,6.530936371629364e-05,0.011588,0.0234533,0.03195575,0.041647,0.0448831,0.053176
480,2025,Solano,Solano,Vacaville,Ozone,Parts per million,273,0.028710721611721612,4.167063597368566e-05,0.012059,0.0199646,0.024647,0.033,0.036471,0.051706
481,2025,Stanislaus,Stanislaus,Modesto,Ozone,Parts per million,243,0.0302691021021021,9.333918533894139e-05,0.005588,0.0160236,0.023471,0.037118,0.0422232,0.050941
482,2025,Sutter,Sutter,Yuba City,Ozone,Parts per million,212,0.03499626567164179,0.00010802486183040498,0.011118,0.022400200000000002,0.028382499999999998,0.042499999999999996,0.0495412,0.061647
483,2025,Tehama,Tehama,Not in a city,Ozone,Parts per million,116,0.0412919754601227,0.00010282928827099882,0.012118,0.0261412,0.0369115,0.0485295,0.0518704,0.063176
484,2025,Tulare,Tulare,Not in a city,Ozone,Parts per million,225,0.03483877467811159,0.00019439826566309927,0.010118,0.018353,0.02436775,0.042955999999999994,0.056676500000000005,0.073765
485,2025,Tuolumne,Tuolumne,Sonora,Ozone,Parts per million,212,0.035036061320754715,9.765099058863894e-05,0.009231,0.021405900000000002,0.02657325,0.042941,0.0476937,0.055235
486,2025,Ventura,Ventura,Thousand Oaks,Ozone,Parts per million,273,0.031880033234859675,4.555820143791904e-05,0.014824,0.023176,0.027176,0.036706,0.040647,0.053882
487,2025,Yolo,Yolo,Not in a city,Ozone,Parts per million,273,0.03144117731958763,3.9091616989154e-05,0.015176,0.0228472,0.027412,0.035529,0.038941,0.049353
488,2025,Fresno,Fresno,Fresno,Sulfur dioxide,Parts per billion,162,0.4309961203703704,0.2636882875420877,0.0,0.057143,0.13804325,0.6213765,0.9594801999999996,4.628571
489,2025,Imperial,Imperial,Calexico,Sulfur dioxide,Parts per billion,212,0.3970916155660378,0.09211892234044054,0.0,0.043478,0.129969,0.620186,0.814286,1.442857
490,2025,Los Angeles,Los Angeles,Los Angeles,Sulfur dioxide,Parts per billion,273,0.23882264450600185,0.14573898833567853,-0.1,0.008333,0.054167,0.3125,0.5352174000000007,6.66087
491,2025,Riverside,Riverside,Rubidoux,Sulfur dioxide,Parts per billion,273,0.22503264835164835,0.014667344265846741,0.0,0.1,0.126857,0.3,0.3881945,0.754167
492,2025,Sacramento,Sacramento,Arden-Arcade,Sulfur dioxide,Parts per billion,88,0.09693880459770116,0.05498092413827372,-0.2,-0.1875,-0.12330850000000002,0.30624975,0.40733310000000006,0.65
493,2025,San Bernardino,San Bernardino,Fontana,Sulfur dioxide,Parts per billion,266,0.3339794304511278,0.055982435110162744,-0.170588,-0.0125,0.17812524999999998,0.504167,0.65,0.920833
494,2025,Santa Barbara,Santa Barbara,Lompoc,Sulfur dioxide,Parts per billion,181,0.02729579792256846,0.055342904449165224,-0.375,-0.1,0.0,0.0,0.043478,1.504762
495,2025,Alameda,Alameda,Livermore,Formaldehyde,Parts per billion Carbon,10,2.1175,2.7669509606838467,0.1,0.16333360000000002,0.5083335,2.933333,4.289999700000001,6.4
496,2025,Butte,Butte,Chico,"1,3-Butadiene",Parts per billion Carbon,23,0.7602079395085066,5.14204067637624,0.0,0.0,0.1,0.5,0.8,22.2
497,2025,Fresno,Fresno,Fresno,Total NMOC (non-methane organic compound),Parts per billion Carbon,206,1.3619941203852328,40.87267262929306,0.0,0.0,0.0,0.3219295,1.2790154000000054,88.405128
498,2025,Imperial,Imperial,Calexico,"1,3-Butadiene",Parts per billion Carbon,23,1.111015037593985,8.804864881129372,0.0,0.0,0.1,0.53,1.9800000000000069,22.4
499,2025,Kern,Kern,Bakersfield,"1,3-Butadiene",Parts per billion Carbon,159,5.24527200331785,379.1900858586099,0.0,0.0,0.0,0.9,5.95,186.666667
500,2025,Los Angeles,Los Angeles,Los Angeles,Sum of PAMS target compounds,Parts per billion Carbon,31,3.606136950904393,364.05985048414044,0.0,0.0,0.11,1.31,3.5,323.79
501,2025,Madera,Madera,Madera,Sum of PAMS target compounds,Parts per billion Carbon,4,1.2280681818181818,37.67642604555834,0.0,0.0,0.0,0.35,1.3099999999999994,51.1
502,2025,Placer,Placer,Roseville,"1,3-Butadiene",Parts per billion Carbon,23,0.6992249527410208,4.25385299664891,0.0,0.0,0.1,0.5,0.8,21.9
503,2025,Riverside,Riverside,Rubidoux,Sum of PAMS target compounds,Parts per billion Carbon,44,2.602281842818428,236.09447543028233,0.0,0.0,0.08,0.94,2.8,287.31
504,2025,San Diego,San Diego,Chula Vista,"1,3-Butadiene",Parts per billion Carbon,22,0.8576498422712934,4.0654413874644275,0.0,0.0,0.1,0.8,1.8700000000000045,22.2
505,2025,San Francisco,San Francisco,San Francisco,"1,3-Butadiene",Parts per billion Carbon,24,0.6256942003514938,2.446281251392365,0.0,0.0,0.1,0.5,0.8,11.4
506,2025,San Joaquin,San Joaquin,Stockton,"1,3-Butadiene",Parts per billion Carbon,23,0.7688468809073724,4.139556811737409,0.0,0.0,0.1,0.5,0.8,17.7
507,2025,Santa Clara,Santa Clara,San Jose,"1,3-Butadiene",Parts per billion Carbon,23,0.7314492753623189,3.035631652594759,0.0,0.0,0.1,0.525,1.1900000000000033,14.4
508,2025,Ventura,Ventura,Simi Valley,Formaldehyde,Parts per billion Carbon,15,1.1883720930232557,1.0115282392026579,0.2,0.2,0.4,1.6,2.700000000000002,4.1
